menu_id,store_id,restaurant_name,item_name,category,price_rm,source,is_available,updated_at
d9fb-m07,d9fb,Nasi Kandar Penang Road,Teh Tarik,Drink,3.48,synthetic,True,2026-04-23T01:40:03+00:00
d9fb-m08,d9fb,Nasi Kandar Penang Road,Roti Canai Set,Main,7.75,synthetic,True,2026-04-23T01:40:03+00:00
d9fb-m09,d9fb,Nasi Kandar Penang Road,Char Kuey Teow,Main,13.28,synthetic,True,2026-04-23T01:40:03+00:00
d9fb-m10,d9fb,Nasi Kandar Penang Road,Sirap Limau,Drink,4.51,synthetic,True,2026-04-23T01:40:03+00:00
d9fb-m11,d9fb,Nasi Kandar Penang Road,Laksa,Main,12.59,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m01,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Americano,Drink,7.48,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m02,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Iced Chocolate,Drink,9.64,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m03,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Cheese Cake Slice,Dessert,11.03,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m04,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Lemon Tea,Drink,5.78,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m05,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Mineral Water,Drink,2.33,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m06,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Cafe Latte,Drink,10.21,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m07,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Cappuccino,Drink,9.9,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m08,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Mocha,Drink,11.21,synthetic,True,2026-04-23T01:40:03+00:00
pk6n-m09,pk6n,Jom Ch by Farm Fresh - 1 Utama Shopping Centre,Brownie,Dessert,9.59,synthetic,True,2026-04-23T01:40:03+00:00
coau-m01,coau,Yasir Nasi Kandar,Roti Canai Set,Main,7.1,review_mention,True,2026-04-23T01:40:03+00:00
coau-m02,coau,Yasir Nasi Kandar,Korean Fried Chicken,Main,19.69,review_mention,True,2026-04-23T01:40:03+00:00
coau-m03,coau,Yasir Nasi Kandar,Mee Goreng Mamak,Main,9.63,review_mention,True,2026-04-23T01:40:03+00:00
coau-m04,coau,Yasir Nasi Kandar,Nasi Lemak Ayam,Main,9.84,review_mention,True,2026-04-23T01:40:03+00:00
coau-m05,coau,Yasir Nasi Kandar,Kuih Platter,Dessert,5.41,synthetic,True,2026-04-23T01:40:03+00:00
coau-m06,coau,Yasir Nasi Kandar,Laksa,Main,10.31,synthetic,True,2026-04-23T01:40:03+00:00
coau-m07,coau,Yasir Nasi Kandar,Char Kuey Teow,Main,11.13,synthetic,True,2026-04-23T01:40:03+00:00
coau-m08,coau,Yasir Nasi Kandar,Nasi Goreng Kampung,Main,9.2,synthetic,True,2026-04-23T01:40:03+00:00
coau-m09,coau,Yasir Nasi Kandar,Cendol,Dessert,5.45,synthetic,True,2026-04-23T01:40:03+00:00
coau-m10,coau,Yasir Nasi Kandar,Teh Tarik,Drink,3.32,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m01,t3ol,Restoran Nasi Kandar SRB,Nasi Lemak Ayam,Main,11.21,review_mention,True,2026-04-23T01:40:03+00:00
t3ol-m02,t3ol,Restoran Nasi Kandar SRB,Plain Naan,Side,4.3,review_mention,True,2026-04-23T01:40:03+00:00
t3ol-m03,t3ol,Restoran Nasi Kandar SRB,Roti Canai Set,Main,7.75,review_mention,True,2026-04-23T01:40:03+00:00
t3ol-m04,t3ol,Restoran Nasi Kandar SRB,Teh Tarik,Drink,3.94,review_mention,True,2026-04-23T01:40:03+00:00
t3ol-m05,t3ol,Restoran Nasi Kandar SRB,Tandoori Chicken,Main,17.84,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m06,t3ol,Restoran Nasi Kandar SRB,Masala Thosai,Main,11.47,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m07,t3ol,Restoran Nasi Kandar SRB,Butter Chicken,Main,17.39,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m08,t3ol,Restoran Nasi Kandar SRB,Mutton Briyani,Main,20.6,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m09,t3ol,Restoran Nasi Kandar SRB,Garlic Naan,Side,5.08,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m10,t3ol,Restoran Nasi Kandar SRB,Chicken Briyani,Main,15.03,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m11,t3ol,Restoran Nasi Kandar SRB,Teh Masala,Drink,4.47,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m12,t3ol,Restoran Nasi Kandar SRB,Mango Lassi,Drink,6.78,synthetic,True,2026-04-23T01:40:03+00:00
t3ol-m13,t3ol,Restoran Nasi Kandar SRB,Gulab Jamun,Dessert,7.66,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m01,k2ec,J.CO Donuts & Coffee @ The Curve,Cafe Latte,Drink,10.64,review_mention,True,2026-04-23T01:40:03+00:00
k2ec-m02,k2ec,J.CO Donuts & Coffee @ The Curve,Iced Chocolate,Drink,10.2,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m03,k2ec,J.CO Donuts & Coffee @ The Curve,Croissant,Pastry,9.37,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m04,k2ec,J.CO Donuts & Coffee @ The Curve,Mocha,Drink,12.03,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m05,k2ec,J.CO Donuts & Coffee @ The Curve,Brownie,Dessert,9.3,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m06,k2ec,J.CO Donuts & Coffee @ The Curve,Cappuccino,Drink,10.29,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m07,k2ec,J.CO Donuts & Coffee @ The Curve,Mineral Water,Drink,2.81,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m08,k2ec,J.CO Donuts & Coffee @ The Curve,Lemon Tea,Drink,6.11,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m09,k2ec,J.CO Donuts & Coffee @ The Curve,Americano,Drink,6.99,synthetic,True,2026-04-23T01:40:03+00:00
k2ec-m10,k2ec,J.CO Donuts & Coffee @ The Curve,Cheese Cake Slice,Dessert,11.33,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m01,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Nasi Lemak Ayam,Main,11.48,review_mention,True,2026-04-23T01:40:03+00:00
uaam-m02,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Plain Naan,Side,4.2,review_mention,True,2026-04-23T01:40:03+00:00
uaam-m03,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Roti Canai Set,Main,7.61,review_mention,True,2026-04-23T01:40:03+00:00
uaam-m04,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Mee Goreng Mamak,Main,11.03,review_mention,True,2026-04-23T01:40:03+00:00
uaam-m05,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Teh Tarik,Drink,3.69,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m06,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Cendol,Dessert,6.12,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m07,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Sirap Limau,Drink,4.07,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m08,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Kuih Platter,Dessert,6.57,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m09,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Laksa,Main,11.96,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m10,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Char Kuey Teow,Main,13.31,synthetic,True,2026-04-23T01:40:03+00:00
uaam-m11,uaam,Original Penang Kayu Nasi Kandar@Citta Mall,Nasi Goreng Kampung,Main,12.01,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m01,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Dumplings,Side,9.07,review_mention,True,2026-04-23T01:40:03+00:00
xew9-m02,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Wantan Mee,Main,12.37,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m03,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Mango Pudding,Dessert,9.45,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m04,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Steamed Fish Rice,Main,18.37,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m05,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Spring Rolls,Side,8.03,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m06,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Sweet and Sour Chicken,Main,18.01,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m07,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Kung Pao Chicken,Main,17.85,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m08,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Chinese Tea,Drink,3.12,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m09,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Mapo Tofu,Main,15.07,synthetic,True,2026-04-23T01:40:03+00:00
xew9-m10,xew9,Restoran Jin Xuan Hong Kong @Damansara Jaya,Fried Rice,Main,12.52,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m01,r2fi,ZUS Coffee - Atria Shopping Gallery,Cafe Latte,Drink,9.48,review_mention,True,2026-04-23T01:40:03+00:00
r2fi-m02,r2fi,ZUS Coffee - Atria Shopping Gallery,Teh Tarik,Drink,3.54,review_mention,True,2026-04-23T01:40:03+00:00
r2fi-m03,r2fi,ZUS Coffee - Atria Shopping Gallery,Mocha,Drink,11.08,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m04,r2fi,ZUS Coffee - Atria Shopping Gallery,Cheese Cake Slice,Dessert,11.39,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m05,r2fi,ZUS Coffee - Atria Shopping Gallery,Mineral Water,Drink,2.36,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m06,r2fi,ZUS Coffee - Atria Shopping Gallery,Cappuccino,Drink,10.71,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m07,r2fi,ZUS Coffee - Atria Shopping Gallery,Americano,Drink,6.7,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m08,r2fi,ZUS Coffee - Atria Shopping Gallery,Brownie,Dessert,9.61,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m09,r2fi,ZUS Coffee - Atria Shopping Gallery,Lemon Tea,Drink,6.21,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m10,r2fi,ZUS Coffee - Atria Shopping Gallery,Iced Chocolate,Drink,9.14,synthetic,True,2026-04-23T01:40:03+00:00
r2fi-m11,r2fi,ZUS Coffee - Atria Shopping Gallery,Croissant,Pastry,8.32,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m01,tdsp,Heung Kee Kopitiam Ara Damansara,Fried Rice,Main,11.05,review_mention,True,2026-04-23T01:40:03+00:00
tdsp-m02,tdsp,Heung Kee Kopitiam Ara Damansara,Wantan Mee,Main,11.7,review_mention,True,2026-04-23T01:40:03+00:00
tdsp-m03,tdsp,Heung Kee Kopitiam Ara Damansara,Char Kuey Teow,Main,11.61,review_mention,True,2026-04-23T01:40:03+00:00
tdsp-m04,tdsp,Heung Kee Kopitiam Ara Damansara,Korean Fried Chicken,Main,23.25,review_mention,True,2026-04-23T01:40:03+00:00
tdsp-m05,tdsp,Heung Kee Kopitiam Ara Damansara,Mango Pudding,Dessert,8.45,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m06,tdsp,Heung Kee Kopitiam Ara Damansara,Dumplings,Side,8.52,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m07,tdsp,Heung Kee Kopitiam Ara Damansara,Chinese Tea,Drink,2.9,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m08,tdsp,Heung Kee Kopitiam Ara Damansara,Spring Rolls,Side,7.13,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m09,tdsp,Heung Kee Kopitiam Ara Damansara,Sweet and Sour Chicken,Main,16.91,synthetic,True,2026-04-23T01:40:03+00:00
tdsp-m10,tdsp,Heung Kee Kopitiam Ara Damansara,Mapo Tofu,Main,16.32,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m01,qdfo,CHAGEE Citta Mall,Mineral Water,Drink,2.63,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m02,qdfo,CHAGEE Citta Mall,Americano,Drink,7.03,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m03,qdfo,CHAGEE Citta Mall,Mocha,Drink,12.14,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m04,qdfo,CHAGEE Citta Mall,Lemon Tea,Drink,6.34,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m05,qdfo,CHAGEE Citta Mall,Croissant,Pastry,8.32,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m06,qdfo,CHAGEE Citta Mall,Brownie,Dessert,9.6,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m07,qdfo,CHAGEE Citta Mall,Cafe Latte,Drink,10.69,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m08,qdfo,CHAGEE Citta Mall,Cappuccino,Drink,10.77,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m09,qdfo,CHAGEE Citta Mall,Cheese Cake Slice,Dessert,10.65,synthetic,True,2026-04-23T01:40:03+00:00
qdfo-m10,qdfo,CHAGEE Citta Mall,Iced Chocolate,Drink,10.11,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m01,y2e2,Dapur Balado Kemangi,Cendol,Dessert,6.09,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m02,y2e2,Dapur Balado Kemangi,Laksa,Main,11.73,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m03,y2e2,Dapur Balado Kemangi,Teh Tarik,Drink,3.31,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m04,y2e2,Dapur Balado Kemangi,Nasi Goreng Kampung,Main,10.37,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m05,y2e2,Dapur Balado Kemangi,Kuih Platter,Dessert,6.35,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m06,y2e2,Dapur Balado Kemangi,Sirap Limau,Drink,4.21,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m07,y2e2,Dapur Balado Kemangi,Mee Goreng Mamak,Main,10.45,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m08,y2e2,Dapur Balado Kemangi,Roti Canai Set,Main,8.01,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m09,y2e2,Dapur Balado Kemangi,Char Kuey Teow,Main,12.39,synthetic,True,2026-04-23T01:40:03+00:00
y2e2-m10,y2e2,Dapur Balado Kemangi,Nasi Lemak Ayam,Main,11.3,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m01,xenz,QHouse PJ Damansara Jaya,Fried Rice,Main,12.67,review_mention,True,2026-04-23T01:40:03+00:00
xenz-m02,xenz,QHouse PJ Damansara Jaya,Grilled Chicken Chop,Main,24.43,review_mention,True,2026-04-23T01:40:03+00:00
xenz-m03,xenz,QHouse PJ Damansara Jaya,Iced Lemon Tea,Drink,5.6,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m04,xenz,QHouse PJ Damansara Jaya,Chocolate Cake,Dessert,10.65,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m05,xenz,QHouse PJ Damansara Jaya,Hot Coffee,Drink,5.86,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m06,xenz,QHouse PJ Damansara Jaya,Chicken Chop,Main,16.73,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m07,xenz,QHouse PJ Damansara Jaya,Signature Rice Bowl,Main,15.12,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m08,xenz,QHouse PJ Damansara Jaya,Noodles,Main,13.08,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m09,xenz,QHouse PJ Damansara Jaya,Mixed Salad,Side,11.3,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m10,xenz,QHouse PJ Damansara Jaya,Seasonal Fruit,Dessert,8.26,synthetic,True,2026-04-23T01:40:03+00:00
xenz-m11,xenz,QHouse PJ Damansara Jaya,Soup of the Day,Side,8.64,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m01,j8zg,Restoran Mutiara D'Maju,Nasi Goreng Kampung,Main,11.79,review_mention,True,2026-04-23T01:40:03+00:00
j8zg-m02,j8zg,Restoran Mutiara D'Maju,Roti Canai Set,Main,7.34,review_mention,True,2026-04-23T01:40:03+00:00
j8zg-m03,j8zg,Restoran Mutiara D'Maju,Plain Naan,Side,3.69,review_mention,True,2026-04-23T01:40:03+00:00
j8zg-m04,j8zg,Restoran Mutiara D'Maju,Char Kuey Teow,Main,12.5,review_mention,True,2026-04-23T01:40:03+00:00
j8zg-m05,j8zg,Restoran Mutiara D'Maju,Nasi Lemak Ayam,Main,10.07,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m06,j8zg,Restoran Mutiara D'Maju,Mee Goreng Mamak,Main,10.14,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m07,j8zg,Restoran Mutiara D'Maju,Kuih Platter,Dessert,6.19,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m08,j8zg,Restoran Mutiara D'Maju,Laksa,Main,10.73,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m09,j8zg,Restoran Mutiara D'Maju,Sirap Limau,Drink,4.21,synthetic,True,2026-04-23T01:40:03+00:00
j8zg-m10,j8zg,Restoran Mutiara D'Maju,Teh Tarik,Drink,3.49,synthetic,True,2026-04-23T01:40:03+00:00
o4wa-m01,o4wa,Restoran Al Fariz Maju,Nasi Lemak Ayam,Main,11.24,review_mention,True,2026-04-23T01:40:03+00:00
o4wa-m02,o4wa,Restoran Al Fariz Maju,Cendol,Dessert,6.48,review_mention,True,2026-04-23T01:40:03+00:00
o4wa-m03,o4wa,Restoran Al Fariz Maju,Masala Thosai,Main,11.92,review_mention,True,2026-04-23T01:40:03+00:00
o4wa-m04,o4wa,Restoran Al Fariz Maju,Nasi Goreng Kampung,Main,11.55,review_mention,True,2026-04-23T01:40:03+00:00
o4wa-m05,o4wa,Restoran Al Fariz Maju,Sirap Limau,Drink,4.23,synthetic,True,2026-04-23T01:40:03+00:00
o4wa-m06,o4wa,Restoran Al Fariz Maju,Roti Canai Set,Main,7.37,synthetic,True,2026-04-23T01:40:03+00:00
o4wa-m07,o4wa,Restoran Al Fariz Maju,Mee Goreng Mamak,Main,11.33,synthetic,True,2026-04-23T01:40:03+00:00
o4wa-m08,o4wa,Restoran Al Fariz Maju,Char Kuey Teow,Main,11.89,synthetic,True,2026-04-23T01:40:03+00:00
o4wa-m09,o4wa,Restoran Al Fariz Maju,Laksa,Main,11.53,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m01,q5pt,PWJ Express (Pizza Wagyu Jofliam),French Fries,Side,7.03,review_mention,True,2026-04-23T01:40:03+00:00
q5pt-m02,q5pt,PWJ Express (Pizza Wagyu Jofliam),Beef Burger,Main,22.13,review_mention,True,2026-04-23T01:40:03+00:00
q5pt-m03,q5pt,PWJ Express (Pizza Wagyu Jofliam),Cola,Drink,4.81,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m04,q5pt,PWJ Express (Pizza Wagyu Jofliam),Milkshake,Drink,8.32,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m05,q5pt,PWJ Express (Pizza Wagyu Jofliam),Sundae,Dessert,6.22,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m06,q5pt,PWJ Express (Pizza Wagyu Jofliam),Apple Pie,Dessert,7.13,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m07,q5pt,PWJ Express (Pizza Wagyu Jofliam),Fried Chicken Combo,Main,15.11,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m08,q5pt,PWJ Express (Pizza Wagyu Jofliam),Nuggets,Side,9.18,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m09,q5pt,PWJ Express (Pizza Wagyu Jofliam),Cheeseburger Combo,Main,17.59,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m10,q5pt,PWJ Express (Pizza Wagyu Jofliam),Chicken Wrap,Main,13.55,synthetic,True,2026-04-23T01:40:03+00:00
q5pt-m11,q5pt,PWJ Express (Pizza Wagyu Jofliam),Onion Rings,Side,7.59,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m01,g5mo,Mohammad Chow Chinese Muslim Kitchen,Fried Rice,Main,12.73,review_mention,True,2026-04-23T01:40:03+00:00
g5mo-m02,g5mo,Mohammad Chow Chinese Muslim Kitchen,Nasi Goreng Kampung,Main,11.46,review_mention,True,2026-04-23T01:40:03+00:00
g5mo-m03,g5mo,Mohammad Chow Chinese Muslim Kitchen,Char Kuey Teow,Main,11.76,review_mention,True,2026-04-23T01:40:03+00:00
g5mo-m04,g5mo,Mohammad Chow Chinese Muslim Kitchen,Mango Pudding,Dessert,8.69,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m05,g5mo,Mohammad Chow Chinese Muslim Kitchen,Kung Pao Chicken,Main,16.14,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m06,g5mo,Mohammad Chow Chinese Muslim Kitchen,Dumplings,Side,10.14,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m07,g5mo,Mohammad Chow Chinese Muslim Kitchen,Steamed Fish Rice,Main,18.01,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m08,g5mo,Mohammad Chow Chinese Muslim Kitchen,Spring Rolls,Side,8.12,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m09,g5mo,Mohammad Chow Chinese Muslim Kitchen,Sweet and Sour Chicken,Main,16.72,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m10,g5mo,Mohammad Chow Chinese Muslim Kitchen,Chinese Tea,Drink,3.34,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m11,g5mo,Mohammad Chow Chinese Muslim Kitchen,Mapo Tofu,Main,17.28,synthetic,True,2026-04-23T01:40:03+00:00
g5mo-m12,g5mo,Mohammad Chow Chinese Muslim Kitchen,Wantan Mee,Main,11.84,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m01,nljj,Gila Burger,Beef Burger,Main,20.79,review_mention,True,2026-04-23T01:40:03+00:00
nljj-m02,nljj,Gila Burger,French Fries,Side,6.67,review_mention,True,2026-04-23T01:40:03+00:00
nljj-m03,nljj,Gila Burger,Aglio Olio,Main,19.45,review_mention,True,2026-04-23T01:40:03+00:00
nljj-m04,nljj,Gila Burger,Grilled Chicken Chop,Main,21.39,review_mention,True,2026-04-23T01:40:03+00:00
nljj-m05,nljj,Gila Burger,Cheeseburger Combo,Main,18.06,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m06,nljj,Gila Burger,Chicken Wrap,Main,13.68,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m07,nljj,Gila Burger,Apple Pie,Dessert,6.81,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m08,nljj,Gila Burger,Cola,Drink,4.58,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m09,nljj,Gila Burger,Milkshake,Drink,8.42,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m10,nljj,Gila Burger,Onion Rings,Side,8.56,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m11,nljj,Gila Burger,Sundae,Dessert,5.89,synthetic,True,2026-04-23T01:40:03+00:00
nljj-m12,nljj,Gila Burger,Nuggets,Side,9.11,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m01,qqhw,Spade's Burger Damansara Uptown,Beef Burger,Main,22.08,review_mention,True,2026-04-23T01:40:03+00:00
qqhw-m02,qqhw,Spade's Burger Damansara Uptown,French Fries,Side,7.76,review_mention,True,2026-04-23T01:40:03+00:00
qqhw-m03,qqhw,Spade's Burger Damansara Uptown,Milkshake,Drink,8.96,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m04,qqhw,Spade's Burger Damansara Uptown,Onion Rings,Side,7.99,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m05,qqhw,Spade's Burger Damansara Uptown,Cola,Drink,5.05,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m06,qqhw,Spade's Burger Damansara Uptown,Nuggets,Side,9.26,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m07,qqhw,Spade's Burger Damansara Uptown,Fried Chicken Combo,Main,15.97,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m08,qqhw,Spade's Burger Damansara Uptown,Cheeseburger Combo,Main,18.37,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m09,qqhw,Spade's Burger Damansara Uptown,Apple Pie,Dessert,7.52,synthetic,True,2026-04-23T01:40:03+00:00
qqhw-m10,qqhw,Spade's Burger Damansara Uptown,Chicken Wrap,Main,13.68,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m01,u94g,Taiwan Canteen,Korean Fried Chicken,Main,22.38,review_mention,True,2026-04-23T01:40:03+00:00
u94g-m02,u94g,Taiwan Canteen,French Fries,Side,7.49,review_mention,True,2026-04-23T01:40:03+00:00
u94g-m03,u94g,Taiwan Canteen,Beef Burger,Main,21.62,review_mention,True,2026-04-23T01:40:03+00:00
u94g-m04,u94g,Taiwan Canteen,Grilled Chicken Chop,Main,21.18,review_mention,True,2026-04-23T01:40:03+00:00
u94g-m05,u94g,Taiwan Canteen,Dumplings,Side,8.74,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m06,u94g,Taiwan Canteen,Kung Pao Chicken,Main,15.42,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m07,u94g,Taiwan Canteen,Steamed Fish Rice,Main,19.35,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m08,u94g,Taiwan Canteen,Spring Rolls,Side,7.52,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m09,u94g,Taiwan Canteen,Chinese Tea,Drink,2.93,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m10,u94g,Taiwan Canteen,Fried Rice,Main,12.57,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m11,u94g,Taiwan Canteen,Sweet and Sour Chicken,Main,14.98,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m12,u94g,Taiwan Canteen,Mapo Tofu,Main,15.76,synthetic,True,2026-04-23T01:40:03+00:00
u94g-m13,u94g,Taiwan Canteen,Wantan Mee,Main,11.69,synthetic,True,2026-04-23T01:40:03+00:00
r9yn-m01,r9yn,Ko Ko Kai - Asian Kitchen & Cocktails,Mango Pudding,Dessert,8.8,synthetic,True,2026-04-23T01:40:03+00:00
r9yn-m02,r9yn,Ko Ko Kai - Asian Kitchen & Cocktails,Wantan Mee,Main,11.04,synthetic,True,2026-04-23T01:40:03+00:00
r9yn-m03,r9yn,Ko Ko Kai - Asian Kitchen & Cocktails,Chinese Tea,Drink,3.02,synthetic,True,2026-04-23T01:40:03+00:00
